StartDate,EndDate,Status,IPAddress,Progress,Duration(inseconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Agree,CrowdWorkをオンにしているか,CrowdWorks再確認,Gender,Age,native_language,真面目に答えてくれるか,戦略_1,戦略_2,戦略_3,戦略_4,戦略_5,戦略_6,戦略_7,戦略_8,戦略_9,戦略_10,戦略_11,戦略_12,戦略_13,GCBS_1,GCBS_2,GCBS_3,GCBS_4,GCBS_5,GCBS_6,GCBS_7,GCBS_8,GCBS_9,GCBS_10,GCBS_11,GCBS_12,GCBS_13,GCBS_14,GCBS_15,PBS_1,PBS_2,PBS_3,PBS_4,PBS_5,PBS_6,PBS_7,PBS_8,PBS_9,PBS_10,PBS_11,PBS_12,PBS_13,PBS_14,PBS_15,PBS_16,PBS_17,PBS_18,PBS_19,CRT_1,初見か_1,CRT_2,初見か_2,CRT_3,初見か_3,CRT_4,初見か_4,CRT_5,初見か_5,CRT_6,初見か_6,CRT_7,初見か_7,CRT_8,初見か_8,SRS_1,SRS_2,SRS_3,SRS_4,SRS_5,SRS_6,SRS_7,SRS_8,SRS_9,SRS_10,SRS_11,SRS_12,DTI_1,DTI_2,DTI_3,DTI_4,DTI_5,DTI_6,DTI_7,DTI_8,DTI_9,DTI_10,DTI_11,DTI_12,DTI_13,DTI_14,DTI_15,AOT_1,AOT_2,AOT_3,AOT_4,AOT_5,AOT_6,AOT_7,IMC_1,IMC_2,IMC_3,IMC_4,IMC_5,IMC_6,IMC_7,IMC_8,IMC_9,similar_question,problem,answer_seriously,ID
2026/4/7 16:07,2026/4/7 16:43,0,124.120.213.156,100,2188,1,2026/4/7 16:43,R_9eQmJp8NS5UEbCe,,anonymous,JA,1,1,,1,56,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,3,2,1,1,1,3,1,2,1,1,1,2,3,3,4,2,3,1,4,4,1,1,4,3,1,2,1,4,3,1,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,1,2,2,2,1,2,4,1,6,3,1,6,3,2,4,4,4,6,4,2,4,4,6,7,1,2,1,1,,,,,,,,,,2,1,1,94626584
2026/4/7 16:07,2026/4/7 16:56,0,126.143.154.209,100,2918,1,2026/4/7 16:56,R_4JgXUKtxUKAlN3M,,anonymous,JA,1,1,,1,58,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,5,3,5,7,5,2,3,7,5,5,8,2,3,8,1,4,1,1,3,1,5,1,1,2,1,1,2,3,3,3,3,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,1,4,1,5,4,1,6,4,3,2,4,2,3,3,2,4,4,5,5,2,5,3,2,,,,,,,,,,2,1,1,56696415
2026/4/7 16:07,2026/4/7 17:00,0,124.84.134.155,100,3200,1,2026/4/7 17:00,R_47VTejlPuUY9VFv,,anonymous,JA,1,1,,2,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,4,4,3,3,5,4,3,6,4,5,5,3,4,6,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,4,4,300,2,72,2,11,2,120,2,29,2,30,2,3,2,20,2,1,2,1,2,2,2,2,2,1,2,1,2,3,3,5,3,3,5,3,3,5,5,3,5,4,3,3,4,5,5,3,4,3,4,,,,,,,,,,1,1,1,35194991
2026/4/7 16:07,2026/4/7 16:38,0,49.104.7.253,100,1845,1,2026/4/7 16:38,R_9AbWv1YfFjRWbXX,,anonymous,JA,1,1,,1,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,6,6,6,6,6,6,7,6,5,5,6,8,3,2,2,3,3,3,2,2,1,4,2,4,4,2,2,2,4,1,4,150,2,72,2,11,2,124,2,29,2,30,2,4,2,15,2,2,2,2,2,1,1,1,2,1,2,1,2,2,4,5,3,4,4,1,2,6,4,3,6,3,2,4,3,5,5,4,2,4,3,,,,,,,,,,2,1,1,45708784
2026/4/7 16:07,2026/4/7 16:24,0,211.15.31.227,100,1022,1,2026/4/7 16:24,R_9FJqi5c3pQ6tjNj,,anonymous,JA,1,1,,1,54,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,3,1,3,2,2,3,1,1,7,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,3,3,1,1,15,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,2,3,1,6,2,2,4,4,1,5,5,2,5,5,2,4,3,2,3,1,1,1,1,,,,,,,,,,2,1,1,17502555
2026/4/7 16:07,2026/4/7 16:29,0,126.234.245.20,100,1312,1,2026/4/7 16:29,R_4dINAYIPrcf3lzH,,anonymous,JA,1,1,,1,50,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,1,4,4,3,2,1,2,3,3,4,4,4,2,4,4,2,4,4,2,5,2,2,3,2,4,4,4,600,2,16,2,11,2,100,2,31,2,30,2,10,2,20,2,1,1,1,1,1,1,1,1,1,1,1,2,5,4,5,5,3,4,5,4,5,5,5,5,5,3,4,5,5,5,2,5,5,3,,,,,,,,,,2,1,1,75222290
2026/4/7 16:07,2026/4/7 16:41,0,126.74.30.76,100,2052,1,2026/4/7 16:41,R_42ncoCRXhtakQEI,,anonymous,JA,1,1,,1,35,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,4,1,4,1,2,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,9,2,20,2,1,1,2,2,1,2,2,2,1,2,1,1,5,3,6,5,3,6,6,4,6,6,5,6,6,5,6,7,6,6,1,3,2,1,,,,,,,,,,2,1,1,96285542
2026/4/7 16:07,2026/4/7 16:23,0,60.125.196.241,100,954,1,2026/4/7 16:23,R_4KZaAfmR3Fsvppw,,anonymous,JA,1,1,,2,45,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,5,7,4,7,7,4,7,5,7,6,7,7,5,4,8,3,3,3,5,5,5,1,5,2,3,2,3,5,3,3,3,5,3,3,300,2,72,2,6,2,125,2,29,2,40,2,9,2,20,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,4,2,1,4,3,3,3,4,2,4,2,2,3,5,5,5,2,3,5,2,,,,,,,,,,2,1,1,56114057
2026/4/7 16:07,2026/4/7 16:32,0,123.220.8.131,100,1513,1,2026/4/7 16:32,R_9B98aWeIoXqcArR,,anonymous,JA,1,1,,1,56,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,2,5,2,5,2,2,5,8,7,3,2,3,7,7,2,3,2,2,3,2,3,4,3,1,2,3,3,3,3,3,3,3,2,150,2,72,2,11,2,125,2,29,2,30,2,5,2,15,2,2,1,1,2,1,1,1,2,1,2,1,1,4,2,5,4,2,5,4,4,5,5,2,3,4,2,5,5,6,6,1,2,2,1,,,,,,,,,,1,1,1,36290841
2026/4/7 16:07,2026/4/7 16:37,0,106.130.121.55,100,1794,1,2026/4/7 16:37,R_9E73WFy2UOfWFGR,,anonymous,JA,1,1,,1,36,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,6,5,5,5,5,7,6,5,6,6,5,7,5,5,5,3,5,3,2,2,2,2,3,2,3,3,2,3,3,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,1,2,1,1,4,2,4,3,3,4,3,1,4,5,2,4,3,2,4,4,5,5,2,4,3,2,,,,,,,,,,2,1,1,48689895
2026/4/7 16:07,2026/4/7 16:40,0,153.212.47.64,100,1989,1,2026/4/7 16:40,R_9ImUvJz5XqRNHl7,,anonymous,JA,1,1,,2,32,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,4,2,1,2,2,2,2,2,2,3,1,3,3,2,2,2,2,2,2,2,2,3,3,2,4,3,5,2,3,3,2,150,2,72,2,11,2,125,2,29,2,1,2,3,2,15,2,2,2,1,2,2,1,1,2,1,2,1,2,3,2,4,3,2,6,2,3,4,4,4,4,2,2,4,5,4,6,1,5,2,2,,,,,,,,,,2,1,1,15861175
2026/4/7 16:07,2026/4/7 16:40,0,60.69.229.59,100,1991,1,2026/4/7 16:40,R_9du4GMeBFrhUDXd,,anonymous,JA,1,1,,1,41,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,5,3,2,2,4,3,1,3,1,1,1,1,3,1,4,4,1,1,1,1,150,1,72,2,11,1,103,1,15,1,30,1,4,1,20,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,4,3,3,3,2,1,4,2,1,4,3,2,5,5,7,6,1,2,4,1,,,,1,,,,,,2,1,1,12061859
2026/4/7 16:07,2026/4/7 16:27,0,180.12.69.135,100,1228,1,2026/4/7 16:27,R_9FFfv3VOqy5feG6,,anonymous,JA,1,1,,1,49,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,2,2,3,3,2,2,2,5,5,3,2,2,2,5,2,2,4,4,2,4,3,1,4,1,1,2,1,1,2,1,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,4,3,2,4,3,2,4,3,4,4,4,2,3,6,6,5,3,4,4,2,,,,,,,,,,2,1,1,59914384
2026/4/7 16:07,2026/4/7 16:28,0,115.179.15.202,100,1239,1,2026/4/7 16:28,R_9fwiojWoHXvQ9ax,,anonymous,JA,1,1,,1,46,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,2,5,5,3,2,3,5,8,6,2,2,4,2,5,2,4,2,4,2,2,3,4,1,3,1,1,4,4,4,2,2,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,1,1,2,2,2,2,2,1,2,2,2,1,1,3,2,4,3,2,3,3,3,4,3,2,4,2,2,2,5,5,5,4,4,4,4,,,,,,,,,,2,1,1,36018972
2026/4/7 16:07,2026/4/7 16:33,0,133.106.164.31,100,1586,1,2026/4/7 16:33,R_4EgvgW2Bg0YcJz0,,anonymous,JA,1,1,,1,57,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,3,5,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,2,4,1,1,150,2,72,1,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,2,2,1,2,2,2,1,2,3,2,5,3,2,5,2,3,4,4,1,4,3,2,4,5,6,6,3,2,4,2,,,,,,,,,,1,1,1,22308891
2026/4/7 16:07,2026/4/7 16:39,0,182.165.225.4,100,1901,1,2026/4/7 16:39,R_98UHnTe0E8gzgou,,anonymous,JA,1,1,,2,51,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,4,6,5,5,5,4,6,7,5,6,4,6,5,2,2,4,2,2,4,3,2,1,2,4,3,3,2,2,3,2,2,2,150,1,72,1,11,1,125,1,29,1,30,1,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,3,3,4,3,3,4,3,4,4,4,3,4,2,4,2,4,5,6,2,4,4,2,,,,,,,,,,2,1,1,44512795
2026/4/7 16:07,2026/4/7 16:25,0,73.15.251.208,100,1076,1,2026/4/7 16:25,R_6dSSG91M9CtW9Nf,,anonymous,JA,1,1,,2,39,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,5,5,5,5,4,5,6,6,5,4,5,5,5,6,3,3,3,3,3,2,2,3,4,3,3,4,3,2,3,2,3,4,4,150,2,72,2,10,2,125,2,29,2,40,2,4,2,15,2,1,2,2,2,2,2,2,2,2,2,1,1,3,3,4,4,3,4,4,3,3,3,3,4,4,3,3,5,4,4,3,5,4,3,,,,,,,,,,2,1,1,17501814
2026/4/7 16:07,2026/4/7 16:26,0,59.132.16.129,100,1110,1,2026/4/7 16:26,R_9IauXG1uttokoEI,,anonymous,JA,1,1,,2,48,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,5,5,3,5,5,6,5,4,5,7,5,7,3,3,4,2,3,2,2,3,4,2,2,2,4,3,2,2,3,2,2,300,2,72,2,1,2,125,2,30,2,40,2,4,2,20,2,1,1,2,2,2,2,2,2,1,2,1,2,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,5,4,3,4,4,4,,,,,,,,,1,2,1,1,83910395
2026/4/7 16:07,2026/4/7 17:01,0,182.249.74.30,100,3230,1,2026/4/7 17:01,R_9dNu3ZTsipos2Ss,,anonymous,JA,1,1,,1,57,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,3,5,3,3,3,3,7,6,6,6,4,4,7,4,3,3,3,3,2,3,4,2,2,2,2,2,4,3,2,5,4,3,4,4,300,1,72,2,11,1,125,2,29,2,40,2,4,2,20,1,2,1,1,2,2,2,1,2,1,2,1,1,2,3,4,2,3,5,3,2,4,3,2,4,4,2,3,6,6,7,2,1,5,1,,,,,,,,,,2,1,1,16826091
2026/4/7 16:07,2026/4/7 16:22,0,153.175.243.37,100,921,1,2026/4/7 16:22,R_4Bm5QS9i2rA5UH0,,anonymous,JA,1,1,,2,23,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,7,6,7,8,6,7,8,5,8,7,6,8,6,5,7,3,3,3,3,3,2,3,5,5,5,5,3,3,3,5,2,5,3,2,150,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,4,4,5,5,6,6,5,4,5,5,5,5,4,6,6,5,5,4,5,5,5,3,,,,,,,1,,,2,1,1,74781523
2026/4/7 16:07,2026/4/7 16:34,0,121.92.154.87,100,1646,1,2026/4/7 16:34,R_4k0TskQ0VKXjdFH,,anonymous,JA,1,1,,1,33,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,7,3,7,1,1,3,3,6,4,2,5,1,2,6,1,4,1,1,4,1,5,4,1,3,1,5,1,5,2,3,3,1,1,150,2,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,6,3,6,5,2,6,4,1,6,6,4,6,5,2,6,5,4,5,2,1,3,3,,,,,,,,,,2,1,1,93157079
2026/4/7 16:07,2026/4/7 16:37,0,113.156.21.75,100,1796,1,2026/4/7 16:37,R_4lhDZsTpCp3EyNi,,anonymous,JA,1,1,,1,64,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,6,5,5,4,5,3,5,6,6,4,6,5,5,6,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,3150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,1,4,2,4,3,2,4,4,3,4,4,3,4,3,3,3,4,4,3,3,4,4,2,,,,,,,,,,2,1,1,52409107
2026/4/7 16:07,2026/4/7 16:44,0,180.198.77.204,100,2226,1,2026/4/7 16:44,R_4eXvA9unotdgClf,,anonymous,JA,1,1,,2,34,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,5,4,2,5,5,5,3,3,6,6,5,6,6,4,6,3,3,2,3,3,1,2,3,1,5,2,3,3,2,3,3,2,1,1,300,2,72,2,6,2,125,2,29,2,40,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,3,5,4,4,5,5,3,5,5,4,5,4,4,5,6,6,7,3,5,5,2,,,,,,,,,,2,1,1,91521034
2026/4/7 16:07,2026/4/7 16:31,0,110.67.93.174,100,1442,1,2026/4/7 16:31,R_9IXZ3NR39naWBuQ,,anonymous,JA,1,1,,1,50,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,1,2,4,1,4,1,2,2,2,2,2,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,2,3,2,4,3,2,4,3,2,3,3,2,3,3,2,3,5,5,4,2,3,4,2,,,,,,,,,,1,1,1,91347596
2026/4/7 16:07,2026/4/7 16:21,0,14.133.198.49,100,847,1,2026/4/7 16:21,R_4lGfyYoZvVRYH9E,,anonymous,JA,1,1,,1,23,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,2,2,2,2,1,2,1,2,1,1,4,2,4,3,2,4,1,1,4,3,2,2,2,2,2,4,4,4,4,4,4,4,,,,,,,,,,2,1,1,48608199
2026/4/7 16:07,2026/4/7 16:55,0,14.9.29.192,100,2898,1,2026/4/7 16:55,R_9bWq6iJwMVShS6i,,anonymous,JA,1,1,,1,54,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,6,8,5,4,2,4,4,5,8,7,3,7,6,6,7,3,3,3,2,3,4,4,3,1,1,1,2,3,3,1,1,3,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,2,2,1,2,5,1,4,3,1,5,2,3,4,4,6,4,4,1,5,2,4,5,1,2,3,2,,,,,,,,,,2,1,1,77707963
2026/4/7 16:07,2026/4/7 16:54,0,213.18.56.226,100,2818,1,2026/4/7 16:54,R_9rYhqMqPZsGw0zf,,anonymous,JA,1,1,,2,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,3,2,3,3,8,4,6,2,5,2,6,5,3,2,3,5,2,3,3,1,2,4,3,2,2,3,2,4,3,2,150,2,72,2,11,2,125,2,29,2,30,2,4,1,20,2,1,1,2,2,2,2,1,2,1,2,1,1,4,2,6,4,3,5,2,5,6,6,4,6,5,4,4,5,6,6,2,5,4,2,,,,,,,,,,1,1,1,31885325
2026/4/7 16:07,2026/4/7 16:40,0,180.199.163.251,100,1977,1,2026/4/7 16:40,R_9PsLky6t14qxHKb,,anonymous,JA,1,1,,1,64,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,3,6,5,3,3,1,7,5,6,3,2,2,5,2,2,1,3,3,1,4,4,1,4,1,3,4,4,3,2,2,1,1,150,1,72,2,11,2,125,2,29,1,30,2,4,2,15,2,1,2,1,2,1,2,1,2,1,2,1,1,4,3,5,3,3,5,2,2,5,4,4,5,3,3,3,5,6,4,1,4,4,1,,,,,,,,,,2,1,1,83877818
2026/4/7 16:07,2026/4/7 16:43,0,219.110.21.162,100,2157,1,2026/4/7 16:43,R_4XoqDSpiwgKn7qb,,anonymous,JA,1,1,,1,37,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,4,6,3,6,5,8,6,5,6,5,5,6,5,3,3,2,3,2,4,2,2,4,2,2,2,2,2,2,4,2,2,150,1,72,1,11,1,125,1,29,1,40,1,4,1,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,3,2,2,2,3,1,4,3,2,4,3,3,3,4,6,5,2,2,3,3,,,,,,,,,,1,1,1,34174795
2026/4/7 16:07,2026/4/7 16:38,0,153.211.200.167,100,1819,1,2026/4/7 16:38,R_9KDi0BPpQ0nmNSE,,anonymous,JA,1,1,,2,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,4,2,3,5,5,5,3,3,2,7,2,2,4,2,2,4,2,4,1,1,1,1,4,1,4,4,2,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,2,2,1,2,3,4,5,3,4,4,3,2,4,3,3,4,3,3,4,4,5,5,3,3,3,2,,,,,,,,,,1,1,1,18128189
2026/4/7 16:07,2026/4/7 16:40,0,122.217.240.183,100,1940,1,2026/4/7 16:40,R_9qga6jaPk5O4DSI,,anonymous,JA,1,1,,1,50,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,5,7,6,4,1,3,6,7,6,2,3,6,6,6,4,1,4,1,4,3,5,1,1,1,1,1,4,1,4,4,5,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,1,2,1,2,1,2,1,2,1,2,3,2,4,1,1,5,2,1,4,1,1,4,2,1,3,3,5,7,1,1,1,1,,,,,,,,,,1,1,1,37962140
2026/4/7 16:07,2026/4/7 16:16,0,182.249.78.238,100,548,1,2026/4/7 16:16,R_99n3AtM4jhjTb8R,,anonymous,JA,1,1,,1,36,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,3,5,4,5,6,4,6,5,3,4,4,3,6,4,3,3,2,4,2,3,3,2,4,2,2,2,3,2,2,3,3,4,4,150,1,72,2,11,1,120,2,29,2,40,2,6,2,20,2,2,1,2,2,2,2,2,1,1,2,2,2,3,4,4,5,3,3,3,4,5,4,1,3,4,3,6,5,6,5,4,5,5,5,,,,,,,,,,2,1,1,22089129
2026/4/7 16:07,2026/4/7 16:28,0,153.172.212.83,100,1258,1,2026/4/7 16:28,R_9cA2ngdGhMj6N2h,,anonymous,JA,1,1,,1,40,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,3,2,3,5,5,1,3,2,6,3,3,2,5,3,6,4,4,1,4,4,4,3,4,1,1,1,4,1,1,1,4,1,1,4,150,2,72,2,11,2,125,2,29,2,40,2,3,2,20,2,2,1,2,2,2,1,1,2,1,1,1,1,3,3,4,3,3,4,3,2,4,3,4,5,3,4,4,4,3,5,4,2,4,5,,,,,,,,,,2,1,1,13327740
2026/4/7 16:07,2026/4/7 16:43,0,119.172.44.83,100,2147,1,2026/4/7 16:43,R_9ALNNqWTvViWfQB,,anonymous,JA,1,1,,1,63,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,4,3,3,4,3,3,6,5,4,3,3,5,3,5,3,3,2,3,3,3,4,2,4,2,2,3,2,4,3,3,2,1,1,150,2,72,2,11,1,125,2,29,2,30,2,6,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,4,3,4,3,3,5,4,3,3,3,3,4,3,3,3,4,5,5,3,4,4,3,,,,,,,,,,1,1,1,43969983
2026/4/7 16:07,2026/4/7 16:33,0,175.28.196.188,100,1567,1,2026/4/7 16:33,R_9R9LS8Ziwietd0G,,anonymous,JA,1,1,,1,32,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,4,5,5,5,5,4,7,5,5,5,5,4,6,3,3,2,2,2,2,2,2,1,4,1,1,4,3,1,4,2,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,2,1,2,3,2,1,4,4,1,5,2,1,2,6,7,6,1,2,3,1,,,,,,,,,,2,1,1,60139540
2026/4/7 16:07,2026/4/7 16:55,0,27.85.112.107,100,2858,1,2026/4/7 16:55,R_9NJl1Myu15Uh9Vp,,anonymous,JA,1,1,,1,24,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,2,2,2,1,1,1,1,1,5,1,1,1,1,4,4,1,4,1,1,1,1,150,2,72,2,10,2,120,2,29,2,30,2,4,2,20,2,2,1,2,2,2,2,2,2,1,2,1,1,3,2,3,3,1,3,2,1,3,2,2,3,3,2,3,4,6,7,2,3,2,1,,,,,,,,,,2,1,1,59484062
2026/4/7 16:07,2026/4/7 16:34,0,153.210.47.15,100,1597,1,2026/4/7 16:34,R_9PZbd0bmHQKNp6x,,anonymous,JA,1,1,,1,60,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,8,2,1,1,2,1,7,4,2,1,1,3,4,5,1,1,1,1,3,1,1,4,2,2,1,1,150,2,62,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,1,2,2,1,2,1,1,3,1,3,3,3,6,3,2,4,4,2,5,2,2,6,6,7,6,1,2,2,2,,,,,,,,,,1,1,1,29151391
2026/4/7 16:07,2026/4/7 16:22,0,219.117.171.234,100,848,1,2026/4/7 16:22,R_92OvqM5mbj8kC2Z,,anonymous,JA,1,1,,2,48,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,3,5,2,1,3,4,5,5,2,3,5,2,3,3,3,2,2,3,2,2,4,4,2,4,2,2,2,4,2,3,4,4,150,2,14,2,11,2,125,2,30,2,30,2,6,2,20,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,5,3,2,4,2,2,3,2,2,4,3,2,2,4,5,5,2,4,3,2,,,,,,,,,,2,1,1,91893716
2026/4/7 16:07,2026/4/7 16:44,0,202.216.89.25,100,2211,1,2026/4/7 16:44,R_9jOwQn5m2S7trMZ,,anonymous,JA,1,1,,1,44,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,5,1,2,2,1,1,1,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,300,2,72,2,11,2,125,2,28,2,30,2,4,2,20,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,5,2,3,6,2,2,3,3,2,5,3,1,4,5,6,5,1,1,2,1,,,,,,,,,,2,1,1,26655627
2026/4/7 16:07,2026/4/7 16:23,0,153.173.28.129,100,948,1,2026/4/7 16:23,R_93pDdluFNKVE1fV,,anonymous,JA,1,1,,2,38,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,3,7,1,1,1,6,5,6,2,1,2,9,3,4,3,3,5,4,1,3,1,4,1,3,1,5,3,3,4,3,3,300,2,14,2,6,2,120,2,29,2,40,2,6,2,20,2,2,1,2,2,1,2,1,2,2,1,1,1,4,3,4,4,3,5,4,3,3,4,2,3,4,3,4,5,4,5,2,5,1,1,,,,,,,,,,2,1,1,54400911
2026/4/7 16:07,2026/4/7 16:35,0,194.193.106.15,100,1640,1,2026/4/7 16:35,R_9LiWYxTxpoq5Qee,,anonymous,JA,1,1,,2,44,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,4,5,8,5,4,4,5,6,7,6,4,5,5,5,5,2,3,2,2,3,2,2,4,4,4,2,1,3,2,4,3,4,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,4,3,2,5,2,2,3,3,2,4,2,2,2,5,5,4,2,4,4,2,,,,,,,,,,2,1,1,84090508
2026/4/7 16:07,2026/4/7 16:37,0,159.28.78.166,100,1784,1,2026/4/7 16:37,R_9rPbPOnrRyVQe0A,,anonymous,JA,1,1,,1,43,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,4,6,6,5,3,6,6,7,7,4,6,6,3,7,3,3,3,3,5,5,4,3,1,3,4,3,3,5,2,3,3,3,2,150,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,1,2,1,2,2,2,1,2,2,2,1,1,5,5,5,3,4,5,3,4,5,5,3,5,4,4,6,4,3,5,3,4,3,2,,,,,,,,,,2,1,1,55656593
2026/4/7 16:07,2026/4/7 16:38,0,153.239.239.136,100,1854,1,2026/4/7 16:38,R_9qZJCpOvKbQUXgq,,anonymous,JA,1,1,,2,44,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1,3,1,3,2,2,2,3,4,4,2,2,3,2,5,4,4,1,3,3,4,2,2,1,4,1,3,4,3,3,3,3,1,1,150,2,72,2,11,2,125,2,29,1,30,2,4,2,15,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,4,3,3,4,3,2,4,3,3,4,3,2,4,5,4,5,2,3,3,2,,,,,,,,,,2,1,1,46316408
